"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U650","2020-02-24 00:00:00","442.000","360.000","0.400","15.400","0.970","974.500","","6.500","-99.000","-99.000","-99.000","16.100","","12.300",""
"C0D660","2020-02-24 00:00:00","65.000","157.000","0.700","17.800","0.860","1015.000","","0.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0E540","2020-02-24 00:00:00","32.000","187.000","0.800","15.500","0.950","1019.300","","0.000","-99.000","-99.000","-99.000","24.400","","15.400",""
"C0W170","2020-02-24 00:00:00","42.000","9.000","5.700","12.700","0.840","1020.100","","0.000","-99.000","-99.000","-99.000","14.300","","11.900",""
"C0Z150","2020-02-24 00:00:00","27.000","229.000","2.200","18.300","0.990","1023.000","","1.500","-99.000","-99.000","-99.000","20.300","","18.100",""
"C0S840","2020-02-24 00:00:00","22.000","51.000","3.800","22.200","0.800","1023.700","","15.000","-99.000","-99.000","-99.000","22.500","","19.100",""
"C0H9A0","2020-02-24 00:00:00","1595.000","266.000","0.800","10.200","0.920","853.000","","0.000","-99.000","-99.000","-99.000","21.100","","8.900",""
"C0Z300","2020-02-24 00:00:00","182.000","65.000","0.500","17.600","0.990","1005.700","","0.000","-99.000","-99.000","-99.000","19.800","","17.100",""
"C0G730","2020-02-24 00:00:00","27.000","39.000","1.000","17.800","0.970","1020.400","","0.000","-99.000","-99.000","-99.000","22.500","","15.500",""
"C0V730","2020-02-24 00:00:00","33.000","357.000","0.600","20.300","0.970","1019.300","","0.000","-99.000","-99.000","-99.000","26.600","","18.300",""
"C0SA00","2020-02-24 00:00:00","466.000","0.000","0.000","16.700","0.980","971.300","","10.000","-99.000","-99.000","-99.000","18.000","","15.900",""
"C0S900","2020-02-24 00:00:00","27.000","78.000","3.400","22.400","0.740","1021.400","","0.000","-99.000","-99.000","-99.000","24.600","","21.500",""
"C0C480","2020-02-24 00:00:00","105.000","120.000","1.800","19.000","0.810","1010.300","","0.500","-99.000","-99.000","-99.000","22.100","","16.100",""
"C0V720","2020-02-24 00:00:00","15.000","40.000","0.800","20.800","0.860","1020.900","","0.000","-99.000","-99.000","-99.000","26.100","","19.200",""
"C0UA60","2020-02-24 00:00:00","566.000","210.000","1.100","15.400","0.990","959.800","","20.000","-99.000","-99.000","-99.000","15.500","","13.100",""
"C0A980","2020-02-24 00:00:00","11.000","104.000","2.200","20.600","0.730","1022.900","","0.000","-99.000","-99.000","-99.000","21.000","","17.400",""
"C0C670","2020-02-24 00:00:00","250.000","0.000","0.000","16.800","0.890","994.000","","0.000","-99.000","-99.000","-99.000","20.400","","14.600",""
"C0K550","2020-02-24 00:00:00","15.000","11.000","0.600","18.200","0.910","1021.200","","0.000","-99.000","-99.000","-99.000","24.100","","16.700",""
"C0R350","2020-02-24 00:00:00","35.000","57.000","5.900","22.000","0.830","1018.600","","1.500","11.200","59.000","","22.900","","19.900",""
"C0T9F0","2020-02-24 00:00:00","251.000","0.000","0.000","17.100","0.950","996.500","","1.000","-99.000","-99.000","-99.000","18.100","","16.000",""
"C0D390","2020-02-24 00:00:00","146.000","0.000","0.000","15.800","0.920","1004.300","","0.000","-99.000","-99.000","-99.000","24.700","","15.500",""
"C0E430","2020-02-24 00:00:00","258.000","190.000","1.400","15.900","0.910","996.400","","0.000","-99.000","-99.000","-99.000","25.100","","14.100",""
"C0O990","2020-02-24 00:00:00","18.000","12.000","0.500","18.700","0.990","1020.200","","0.000","-99.000","-99.000","-99.000","26.600","","16.100",""
"CM0010","2020-02-24 00:00:00","68.000","51.000","1.300","19.500","0.770","1016.300","","0.000","-99.000","-99.000","-99.000","19.800","","16.000",""
"C0K500","2020-02-24 00:00:00","12.000","359.000","1.000","18.300","0.980","1020.300","","0.000","-99.000","-99.000","-99.000","24.000","","16.700",""
"C0X260","2020-02-24 00:00:00","39.000","352.000","0.400","18.300","0.940","1018.600","","0.000","-99.000","-99.000","-99.000","26.300","","16.900",""
"C0ACA0","2020-02-24 00:00:00","25.000","67.000","1.400","19.800","0.820","1019.400","","0.000","-99.000","-99.000","-99.000","20.400","","17.000",""
"C0X180","2020-02-24 00:00:00","62.000","8.000","0.600","18.200","0.990","1014.900","","0.000","-99.000","-99.000","-99.000","26.100","","16.700",""
"C0F930","2020-02-24 00:00:00","100.000","118.000","0.700","17.400","1.000","1010.500","","0.000","-99.000","-99.000","-99.000","25.400","","15.100",""
"C0I010","2020-02-24 00:00:00","1562.000","0.000","0.000","12.100","0.800","855.400","","0.000","-99.000","-99.000","-99.000","21.100","","10.100",""
"C0R190","2020-02-24 00:00:00","32.000","0.000","0.000","17.000","0.990","1018.300","","0.000","-99.000","-99.000","-99.000","26.200","","16.300",""
"C0E420","2020-02-24 00:00:00","19.000","0.000","0.000","16.000","0.920","1018.500","","0.000","-99.000","-99.000","-99.000","24.600","","16.000",""
"C0W160","2020-02-24 00:00:00","49.000","35.000","13.900","13.800","0.830","1015.000","","0.000","-99.000","-99.000","-99.000","16.000","","13.400",""
"C0I460","2020-02-24 00:00:00","110.000","207.000","1.100","18.100","0.910","1010.300","","0.000","-99.000","-99.000","-99.000","26.200","","15.400",""
"C0A9F0","2020-02-24 00:00:00","35.000","90.000","2.100","20.500","0.780","1020.100","","0.000","-99.000","-99.000","-99.000","20.600","","16.900",""
"C0F9A0","2020-02-24 00:00:00","425.000","135.000","0.600","18.600","0.800","973.600","","0.000","-99.000","-99.000","-99.000","24.700","","15.100",""
"C0O950","2020-02-24 00:00:00","4.000","341.000","0.900","18.300","0.950","1021.400","","0.000","-99.000","-99.000","-99.000","24.400","","16.100",""
"C0M760","2020-02-24 00:00:00","40.000","0.000","0.000","18.500","0.900","1018.200","","0.000","-99.000","-99.000","-99.000","25.600","","16.600",""
"C0AH70","2020-02-24 00:00:00","34.000","84.000","2.300","20.400","0.720","1020.000","","0.000","-99.000","-99.000","-99.000","20.400","","16.900",""
"C0V250","2020-02-24 00:00:00","298.000","102.000","0.500","15.900","0.980","987.700","","0.000","-99.000","-99.000","-99.000","28.500","","13.900",""
"C0U980","2020-02-24 00:00:00","573.000","149.000","4.300","15.300","1.000","960.100","","5.000","-99.000","-99.000","-99.000","15.400","","11.800",""
"C0S740","2020-02-24 00:00:00","289.000","28.000","0.500","17.100","0.970","993.400","","0.000","-99.000","-99.000","-99.000","20.700","","16.700",""
"C0A940","2020-02-24 00:00:00","49.000","0.000","0.000","18.400","0.950","1019.000","","0.000","-99.000","-99.000","-99.000","19.300","","16.800",""
"C0A920","2020-02-24 00:00:00","196.000","123.000","5.100","18.600","0.870","999.100","","0.500","11.000","133.000","","18.600","","14.700",""
"C0T870","2020-02-24 00:00:00","135.000","0.000","0.000","16.800","0.990","1009.600","","3.500","-99.000","-99.000","-99.000","19.500","","16.800",""
"C0O930","2020-02-24 00:00:00","69.000","0.000","0.000","16.700","1.000","1015.700","","0.000","-99.000","-99.000","-99.000","28.800","","15.400",""
"C0AI40","2020-02-24 00:00:00","37.000","83.000","3.000","21.100","0.710","1019.500","","0.000","-99.000","-99.000","-99.000","21.300","","17.500",""
"C0C460","2020-02-24 00:00:00","482.000","149.000","0.400","18.500","0.640","968.300","","0.000","-99.000","-99.000","-99.000","23.600","","15.100",""
"C0E520","2020-02-24 00:00:00","320.000","178.000","0.500","14.000","1.000","987.000","","0.000","-99.000","-99.000","-99.000","26.200","","14.000",""
"C0T9D0","2020-02-24 00:00:00","7.000","0.000","0.000","18.200","1.000","1025.200","","16.500","-99.000","-99.000","-99.000","18.700","","16.800",""
"C0I390","2020-02-24 00:00:00","1184.000","0.000","0.000","14.500","0.940","893.800","","0.000","-99.000","-99.000","-99.000","21.800","","9.100",""
"C0B020","2020-02-24 00:00:00","86.000","88.000","5.800","19.100","0.870","1012.600","","0.000","-99.000","-99.000","-99.000","19.200","","16.600",""
"CM0170","2020-02-24 00:00:00","106.000","82.000","1.200","16.200","0.990","1011.400","","0.000","-99.000","-99.000","-99.000","24.500","","13.800",""
"C0F860","2020-02-24 00:00:00","2215.000","0.000","0.000","8.200","1.000","786.900","","0.000","-99.000","-99.000","-99.000","17.900","","4.600",""
"C0U890","2020-02-24 00:00:00","116.000","0.000","0.000","17.200","0.990","1012.900","","9.500","-99.000","-99.000","-99.000","18.100","","15.100",""
"C0G800","2020-02-24 00:00:00","15.000","36.000","2.000","18.300","0.990","1020.900","","0.000","-99.000","-99.000","-99.000","22.600","","16.100",""
"C0F850","2020-02-24 00:00:00","379.000","0.000","0.100","16.600","0.930","978.900","","0.000","-99.000","-99.000","-99.000","24.900","","13.400",""
"C0AH50","2020-02-24 00:00:00","275.000","93.000","4.700","18.400","0.860","990.900","","0.000","-99.000","-99.000","-99.000","18.500","","15.200",""
"C0Z160","2020-02-24 00:00:00","124.000","0.000","0.000","17.800","0.960","1012.200","","1.500","-99.000","-99.000","-99.000","19.700","","17.500",""
"C0R540","2020-02-24 00:00:00","17.000","72.000","0.600","19.000","0.920","1020.200","","0.000","-99.000","-99.000","-99.000","23.700","","18.100",""
"C0K480","2020-02-24 00:00:00","56.000","28.000","0.800","18.100","0.990","1016.000","","0.000","-99.000","-99.000","-99.000","24.800","","15.300",""
"C0H890","2020-02-24 00:00:00","440.000","0.000","0.000","17.300","0.870","971.700","","0.000","-99.000","-99.000","-99.000","25.600","","13.400",""
"C0S770","2020-02-24 00:00:00","375.000","40.000","0.700","18.400","0.840","981.700","","13.500","-99.000","-99.000","-99.000","18.500","","16.600",""
"C0X230","2020-02-24 00:00:00","29.000","7.000","1.600","17.300","0.920","1020.600","","0.000","-99.000","-99.000","-99.000","24.200","","16.100",""
"C0R490","2020-02-24 00:00:00","49.000","0.000","0.000","19.100","0.910","1016.200","","0.000","-99.000","-99.000","-99.000","25.800","","17.600",""
"C0V440","2020-02-24 00:00:00","27.000","340.000","1.400","19.600","0.800","1018.900","","0.000","-99.000","-99.000","-99.000","26.300","","17.000",""
"C0SA40","2020-02-24 00:00:00","200.000","0.000","0.000","18.000","0.920","1002.900","","0.000","-99.000","-99.000","-99.000","22.000","","17.900",""
"C0Z280","2020-02-24 00:00:00","224.000","113.000","0.800","17.100","0.990","1001.100","","6.000","-99.000","-99.000","-99.000","19.200","","16.700",""
"C0Z070","2020-02-24 00:00:00","247.000","0.000","0.000","16.900","0.990","996.600","","2.500","-99.000","-99.000","-99.000","18.200","","16.100",""
"CM0180","2020-02-24 00:00:00","313.000","40.000","0.400","15.800","0.940","987.300","","0.000","-99.000","-99.000","-99.000","25.800","","14.400",""
"C0T9N0","2020-02-24 00:00:00","261.000","68.000","0.900","17.300","0.970","995.800","","0.500","-99.000","-99.000","-99.000","20.700","","16.800",""
"C0K470","2020-02-24 00:00:00","97.000","106.000","0.800","16.200","0.990","1011.200","","0.000","-99.000","-99.000","-99.000","25.800","","13.900",""
"C0R720","2020-02-24 00:00:00","214.000","20.000","5.600","20.200","0.870","999.200","","16.500","-99.000","-99.000","-99.000","20.800","","17.800",""
"C0V650","2020-02-24 00:00:00","28.000","39.000","1.900","19.200","0.870","1021.200","","0.000","-99.000","-99.000","-99.000","23.000","","16.800",""
"C0H9C0","2020-02-24 00:00:00","3402.000","252.000","0.400","7.300","0.030","681.300","","0.000","-99.000","-99.000","-99.000","11.700","","5.300",""
"C0U780","2020-02-24 00:00:00","15.000","293.000","0.400","17.300","0.990","1024.000","","18.000","-99.000","-99.000","-99.000","17.700","","15.800",""
"C0U760","2020-02-24 00:00:00","22.000","0.000","0.000","17.900","0.990","1024.300","","21.000","-99.000","-99.000","-99.000","18.100","","15.800",""
"C0X290","2020-02-24 00:00:00","10.000","21.000","3.100","19.300","0.900","1021.400","","0.000","-99.000","-99.000","-99.000","22.400","","17.100",""
"C0E830","2020-02-24 00:00:00","37.000","110.000","1.000","17.200","0.900","1018.300","","0.000","-99.000","-99.000","-99.000","22.500","","16.400",""
"C0K330","2020-02-24 00:00:00","38.000","340.000","0.400","18.200","0.970","1017.900","","0.000","-99.000","-99.000","-99.000","25.000","","15.600",""
"C0M660","2020-02-24 00:00:00","40.000","346.000","0.700","18.300","0.920","1018.600","","0.000","-99.000","-99.000","-99.000","25.400","","16.300",""
"C0D580","2020-02-24 00:00:00","120.000","0.000","0.000","14.200","0.970","1008.700","","0.000","-99.000","-99.000","-99.000","25.600","","14.000",""
"C0R640","2020-02-24 00:00:00","21.000","52.000","1.500","20.700","0.900","1020.800","","0.000","-99.000","-99.000","-99.000","24.200","","19.000",""
"C0E810","2020-02-24 00:00:00","53.000","0.000","0.000","14.600","0.990","1017.100","","0.000","-99.000","-99.000","-99.000","24.100","","14.600",""
"C0G830","2020-02-24 00:00:00","27.000","13.000","1.400","18.400","0.940","1018.100","","0.000","-99.000","-99.000","-99.000","23.400","","16.100",""
"C0A550","2020-02-24 00:00:00","422.000","125.000","0.300","16.200","1.000","976.300","","6.500","-99.000","-99.000","-99.000","16.300","","12.400",""
"C0G750","2020-02-24 00:00:00","31.000","347.000","0.700","18.200","0.910","1020.100","","0.000","-99.000","-99.000","-99.000","23.400","","16.000",""
"C0Z270","2020-02-24 00:00:00","343.000","241.000","0.700","16.300","0.990","986.300","","5.500","-99.000","-99.000","-99.000","17.200","","15.600",""
"C0UA30","2020-02-24 00:00:00","1397.000","0.000","0.000","9.700","1.000","869.400","","10.000","-99.000","-99.000","-99.000","11.000","","7.700",""
"C0I080","2020-02-24 00:00:00","536.000","0.000","0.000","15.800","0.890","964.300","","0.000","-99.000","-99.000","-99.000","25.600","","12.900",""
"C0UA00","2020-02-24 00:00:00","392.000","0.000","0.200","14.500","0.960","980.800","","2.000","-99.000","-99.000","-99.000","18.600","","12.900",""
"C0AD40","2020-02-24 00:00:00","32.000","48.000","2.500","19.900","0.780","1019.100","","0.500","-99.000","-99.000","-99.000","20.900","","16.200",""
"C0G900","2020-02-24 00:00:00","20.000","69.000","1.900","19.300","0.910","1019.300","","0.000","-99.000","-99.000","-99.000","22.200","","17.200",""
"C0S660","2020-02-24 00:00:00","794.000","217.000","0.400","14.500","1.000","937.200","","0.000","-99.000","-99.000","-99.000","19.400","","12.400",""
"C0M640","2020-02-24 00:00:00","155.000","0.000","0.000","17.800","0.960","1004.400","","0.000","-99.000","-99.000","-99.000","25.300","","15.000",""
"C0R660","2020-02-24 00:00:00","20.000","136.000","1.200","19.000","0.910","1021.000","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0UA10","2020-02-24 00:00:00","1711.000","324.000","1.000","7.600","1.000","839.800","","7.000","-99.000","-99.000","-99.000","10.400","","6.700",""
"C0V770","2020-02-24 00:00:00","26.000","359.000","0.700","18.700","0.840","1019.400","","0.000","-99.000","-99.000","-99.000","24.700","","16.400",""
"C0E730","2020-02-24 00:00:00","26.000","161.000","0.600","17.100","0.880","1018.200","","0.000","-99.000","-99.000","-99.000","25.900","","16.200",""
"C0V810","2020-02-24 00:00:00","32.000","0.000","0.100","19.900","1.000","1017.800","","0.000","-99.000","-99.000","-99.000","22.500","","16.900",""
"C0A9C0","2020-02-24 00:00:00","35.000","93.000","2.800","21.000","0.760","1019.900","","0.000","-99.000","-99.000","-99.000","21.100","","16.900",""
"C0X310","2020-02-24 00:00:00","9.000","19.000","3.700","19.400","0.870","1022.400","","0.000","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0K280","2020-02-24 00:00:00","23.000","11.000","1.400","18.200","0.960","1022.300","","0.000","-99.000","-99.000","-99.000","25.000","","17.200",""
"C0M650","2020-02-24 00:00:00","20.000","11.000","0.600","18.100","0.920","1020.700","","0.000","-99.000","-99.000","-99.000","25.200","","16.600",""
"C0S910","2020-02-24 00:00:00","212.000","131.000","4.000","20.700","0.990","1000.000","","0.500","10.400","79.000","","23.300","","19.900",""
"C0D570","2020-02-24 00:00:00","15.000","0.000","0.000","15.300","1.000","1021.100","","0.000","-99.000","-99.000","-99.000","26.800","","14.700",""
"C0M710","2020-02-24 00:00:00","15.000","12.000","2.000","18.500","0.910","1021.100","","0.000","-99.000","-99.000","-99.000","22.600","","16.600",""
"C0V490","2020-02-24 00:00:00","20.000","316.000","0.900","20.700","0.810","1020.400","","0.000","-99.000","-99.000","-99.000","24.200","","18.100",""
"C0E870","2020-02-24 00:00:00","34.000","121.000","1.100","16.200","0.990","1020.500","","0.000","-99.000","-99.000","-99.000","24.700","","15.300",""
"C0M800","2020-02-24 00:00:00","440.000","0.000","0.000","16.600","0.910","972.600","","0.000","-99.000","-99.000","-99.000","24.900","","13.300",""
"C0A570","2020-02-24 00:00:00","360.000","99.000","1.900","17.500","0.900","982.900","","2.000","-99.000","-99.000","-99.000","17.700","","13.000",""
"C0S790","2020-02-24 00:00:00","236.000","343.000","1.000","17.400","0.940","999.300","","10.500","-99.000","-99.000","-99.000","18.700","","16.400",""
"C0D590","2020-02-24 00:00:00","143.000","127.000","0.600","16.500","0.930","1007.100","","0.000","-99.000","-99.000","-99.000","22.900","","15.400",""
"C0U990","2020-02-24 00:00:00","31.000","0.000","0.000","17.700","1.000","1022.600","","6.500","-99.000","-99.000","-99.000","18.800","","15.400",""
"C0M700","2020-02-24 00:00:00","150.000","0.000","0.000","16.500","0.980","1005.900","","0.000","-99.000","-99.000","-99.000","26.200","","15.100",""
